C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_25_795.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_25_795.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_25_795.jpg,0,0,0,5.772964
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_25_862.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_25_862.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_25_862.jpg,0,0,0,5.73814
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_25_932.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_25_932.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_25_932.jpg,0,0,0,5.692034
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_25_999.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_25_999.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_25_999.jpg,0,0,0,5.657698
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_066.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_066.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_066.jpg,0,0.2028475,0,5.750662
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_137.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_137.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_137.jpg,0,0.4143299,0,5.981946
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_212.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_212.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_212.jpg,0,0.638625,0,6.485893
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_282.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_282.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_282.jpg,-0.01041667,0.8488331,0,7.001081
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_349.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_349.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_349.jpg,-0.05729167,1,0,7.874544
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_416.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_416.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_416.jpg,-0.1041667,1,0,8.550552
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_483.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_483.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_483.jpg,-0.125,1,0,9.222722
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_552.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_552.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_552.jpg,-0.125,1,0,10.11445
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_619.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_619.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_619.jpg,-0.125,1,0,10.77899
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_688.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_688.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_688.jpg,-0.125,1,0,11.49238
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_755.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_755.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_755.jpg,-0.1354167,1,0,12.35488
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_825.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_825.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_825.jpg,-0.1614583,1,0,13.05696
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_915.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_915.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_915.jpg,-0.1979167,1,0,13.72364
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_26_959.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_26_959.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_26_959.jpg,-0.2083333,1,0,14.50446
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_029.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_029.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_029.jpg,-0.234375,1,0,15.33028
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_098.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_098.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_098.jpg,-0.2760417,1,0,15.88128
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_169.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_169.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_169.jpg,-0.2864583,1,0,16.72962
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_239.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_239.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_239.jpg,-0.2864583,1,0,17.40565
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_308.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_308.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_308.jpg,-0.2864583,1,0,18.22748
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_378.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_378.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_378.jpg,-0.2864583,1,0,18.81277
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_448.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_448.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_448.jpg,-0.296875,1,0,19.6275
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_517.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_517.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_517.jpg,-0.296875,1,0,20.26232
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_585.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_585.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_585.jpg,0,1,0,21.05096
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_686.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_686.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_686.jpg,0,1,0,22.00782
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_755.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_755.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_755.jpg,0,1,0,22.62471
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_855.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_855.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_855.jpg,0,1,0,23.59175
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_922.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_922.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_922.jpg,0,1,0,24.18104
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_27_992.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_27_992.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_27_992.jpg,0,1,0,24.95268
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_091.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_091.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_091.jpg,-0.015625,1,0,25.90909
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_157.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_157.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_157.jpg,-0.03645833,1,0,26.47887
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_257.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_257.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_257.jpg,-0.1197917,1,0,27.41197
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_328.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_328.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_328.jpg,-0.1302083,1,0,28.15079
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_416.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_416.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_416.jpg,-0.1302083,1,0,28.88659
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_494.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_494.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_494.jpg,-0.1302083,1,0,29.61734
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_594.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_594.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_594.jpg,-0.1302083,1,0,30.18937
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_692.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_692.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_692.jpg,0,1,0,30.18867
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_759.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_759.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_759.jpg,0,1,0,30.19011
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_857.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_857.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_857.jpg,0,1,0,30.19025
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_28_956.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_28_956.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_28_956.jpg,0,1,0,30.18987
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_054.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_054.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_054.jpg,-0.04166667,1,0,30.18964
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_152.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_152.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_152.jpg,-0.1145833,1,0,30.18722
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_250.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_250.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_250.jpg,-0.1302083,1,0,30.18833
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_348.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_348.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_348.jpg,-0.140625,1,0,30.18873
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_446.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_446.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_446.jpg,-0.1770833,1,0,30.18795
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_515.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_515.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_515.jpg,-0.1770833,1,0,30.18867
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_613.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_613.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_613.jpg,-0.1770833,1,0,30.18936
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_710.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_710.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_710.jpg,-0.1770833,1,0,30.19098
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_809.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_809.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_809.jpg,-0.1770833,1,0,30.18956
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_29_909.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_29_909.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_29_909.jpg,-0.1770833,1,0,30.19047
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_006.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_006.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_006.jpg,0,1,0,30.18962
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_074.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_074.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_074.jpg,0,1,0,30.19022
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_142.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_142.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_142.jpg,0,1,0,30.19041
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_212.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_212.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_212.jpg,0,1,0,30.19045
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_280.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_280.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_280.jpg,0,1,0,30.19047
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_374.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_374.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_374.jpg,0,1,0,30.19045
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_442.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_442.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_442.jpg,0,1,0,30.19047
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_542.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_542.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_542.jpg,-0.04166667,1,0,30.19013
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_643.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_643.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_643.jpg,-0.05208333,1,0,30.18946
C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\center_2017_03_19_20_01_30_743.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\left_2017_03_19_20_01_30_743.jpg,C:\Users\r_karunia\Desktop\UdacityTrainingData\SmoothLap\IMG\right_2017_03_19_20_01_30_743.jpg,-0.05208333,1,0,30.18998
